recording,evar_FA_mean,evar_FA_median,evar_n_hits_mean,evar_n_hits_median,evar_max_hits_mean,evar_max_hits_median,evar_HR_mean,evar_HR_median,evar_trial_idx_mean,evar_trial_idx_median,cond_,set_Easy,set_Hard,set_Medium,epoch_set,win_start,win_end,pupil_diameter
"cS1_b1_b2_b3_b4_b5_b6",0.1,0,2.65,3,2.65,3,1,1,38.75,39.5,1,0,1,0,"Hard",28,28.45,-2.7147219
"cS1_b1_b2_b3_b4_b5_b6",0.1,0,2.65,3,2.65,3,1,1,38.75,39.5,1,0,1,0,"Hard",28.5,28.95,-5.8950434
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",0,0.45,-101.16572
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",0.5,0.95,-53.017242
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",1,1.45,-110.53868
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",1.5,1.95,-63.218285
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",2,2.45,-34.0751
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",2.5,2.95,-24.880817
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",3,3.45,-19.107235
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",3.5,3.95,0.46171695
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",4,4.45,-19.845282
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",4.5,4.95,-28.689203
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",5,5.45,-31.299183
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",5.5,5.95,-40.423771
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",6,6.45,-81.00045
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",6.5,6.95,-72.137512
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",7,7.45,-18.480473
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",7.5,7.95,-18.196014
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",8,8.45,-58.395653
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",8.5,8.95,-35.402748
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",9,9.45,-56.514687
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",9.5,9.95,-88.889359
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",10,10.45,-121.23806
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",10.5,10.95,-113.77448
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",11,11.45,-52.28492
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",11.5,11.95,-18.585295
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",12,12.45,-46.907349
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",12.5,12.95,-66.523109
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",13,13.45,-58.834667
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",13.5,13.95,-48.721016
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",14,14.45,-44.293091
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",14.5,14.95,-30.087524
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",15,15.45,7.0831757
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",15.5,15.95,46.836159
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",16,16.45,7.3691168
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",16.5,16.95,2.8390403
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",17,17.45,0.33964425
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",17.5,17.95,-55.778076
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",18,18.45,-84.764191
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",18.5,18.95,-87.26403
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",19,19.45,-71.677834
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",19.5,19.95,-53.279083
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",20,20.45,-44.016735
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",20.5,20.95,-28.41798
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",21,21.45,5.9387841
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",21.5,21.95,4.7368631
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",22,22.45,-17.487516
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",22.5,22.95,-51.214455
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",23,23.45,-63.602947
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",23.5,23.95,-46.80201
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",24,24.45,-34.379791
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",24.5,24.95,-21.423613
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",25,25.45,-43.364693
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",25.5,25.95,-55.69112
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",26,26.45,-31.426443
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",26.5,26.95,-28.016062
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",27,27.45,-42.325871
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",27.5,27.95,-43.275959
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",28,28.45,-49.398521
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.3636,2,2.3636,2,1,1,37.2273,36.5,1,1,0,0,"Easy",28.5,28.95,-34.263813
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",0,0.45,-115.55367
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",0.5,0.95,-95.083359
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",1,1.45,-109.41679
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",1.5,1.95,-83.170006
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",2,2.45,-91.710533
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",2.5,2.95,-22.703749
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",3,3.45,-3.0003431
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",3.5,3.95,1.7219346
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",4,4.45,-57.867737
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",4.5,4.95,-56.471519
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",5,5.45,-57.474548
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",5.5,5.95,-8.0206451
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",6,6.45,27.631109
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",6.5,6.95,24.416037
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",7,7.45,2.4686005
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",7.5,7.95,34.675354
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",8,8.45,73.135796
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",8.5,8.95,79.42247
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",9,9.45,1.6366847
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",9.5,9.95,-47.654655
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",10,10.45,-76.272141
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",10.5,10.95,-117.68516
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",11,11.45,-115.16933
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",11.5,11.95,-102.10876
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",12,12.45,-101.51106
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",12.5,12.95,-96.869705
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",13,13.45,-45.444054
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",13.5,13.95,-74.597122
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",14,14.45,-95.777786
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",14.5,14.95,-117.51522
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",15,15.45,-85.884865
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",15.5,15.95,-123.02104
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",16,16.45,-74.204781
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",16.5,16.95,-21.864828
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",17,17.45,-17.360048
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",17.5,17.95,-65.471146
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",18,18.45,-79.785645
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",18.5,18.95,-44.565994
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",19,19.45,-66.888588
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",19.5,19.95,-107.33757
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",20,20.45,-106.00511
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",20.5,20.95,-109.3386
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",21,21.45,-116.00621
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",21.5,21.95,-112.13511
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",22,22.45,-105.03188
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",22.5,22.95,-78.848846
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",23,23.45,-110.35616
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",23.5,23.95,-83.846672
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",24,24.45,-87.853401
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",24.5,24.95,-42.970779
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",25,25.45,-23.32762
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",25.5,25.95,-92.243645
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",26,26.45,-100.09085
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",26.5,26.95,-79.534431
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",27,27.45,-100.97683
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",27.5,27.95,-94.358246
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",28,28.45,-93.170334
"cS2_b1_b2_b3_b4_b5_b6",0.42857,0,2.4286,2,2.4286,2,1,1,29.3571,25,1,0,0,1,"Medium",28.5,28.95,-119.87791
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",0,0.45,-227.02776
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",0.5,0.95,-190.39995
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",1,1.45,-108.89286
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",1.5,1.95,-84.057198
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",2,2.45,-111.06007
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",2.5,2.95,4.7158685
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",3,3.45,32.935192
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",3.5,3.95,5.9902825
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",4,4.45,-101.74329
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",4.5,4.95,-91.297958
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",5,5.45,-124.3986
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",5.5,5.95,-90.13131
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",6,6.45,-62.376869
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",6.5,6.95,-100.2906
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",7,7.45,-42.412247
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",7.5,7.95,-54.316742
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",8,8.45,-83.121094
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",8.5,8.95,-72.232864
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",9,9.45,-99.360176
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",9.5,9.95,-186.59488
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",10,10.45,-205.20219
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",10.5,10.95,-133.9886
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",11,11.45,-140.56906
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",11.5,11.95,-139.2224
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",12,12.45,-172.30028
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",12.5,12.95,-159.06398
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",13,13.45,-208.01936
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",13.5,13.95,-264.44287
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",14,14.45,-275.95782
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",14.5,14.95,-235.8403
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",15,15.45,-237.79353
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",15.5,15.95,-239.48531
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",16,16.45,-206.27657
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",16.5,16.95,-182.50748
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",17,17.45,-232.77158
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",17.5,17.95,-281.25549
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",18,18.45,-277.68127
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",18.5,18.95,-316.16644
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",19,19.45,-322.18234
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",19.5,19.95,-253.20132
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",20,20.45,-175.20949
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",20.5,20.95,-159.61293
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",21,21.45,-184.38503
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",21.5,21.95,-218.35149
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",22,22.45,-254.04117
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",22.5,22.95,-274.30792
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",23,23.45,-249.40276
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",23.5,23.95,-268.73904
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",24,24.45,-255.59409
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",24.5,24.95,-221.33994
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",25,25.45,-235.58284
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",25.5,25.95,-273.82184
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",26,26.45,-246.64043
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",26.5,26.95,-173.92325
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",27,27.45,-251.87857
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",27.5,27.95,-224.98312
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",28,28.45,-164.48795
"cS2_b1_b2_b3_b4_b5_b6",0,0,2.6,3,2.6,3,1,1,23.8,17,1,0,1,0,"Hard",28.5,28.95,-112.89705
